사이에,2574.6
그림을,2574.7
같이,2575.3
봐야,2576.1
되고,2576.4
어떤,2576.7
기능이,2577.7
있는지도,2578.0
좀,2578.4
알,2579.7
수,2580.1
없는,2580.1
것도,2580.4
사용자의,2580.6
i,2581.7
g,2582.2
이,2582.5
그,2582.6
기능을,2583.2
하는,2583.6
법,2583.8
성공적인,2587.6
모델링을,2589.5
위한,2590.1
이거,2590.3
보면,2591.9
되는데,2592.2
잘,2592.5
아는,2593.8
전문가,2594.0
같이,2594.4
그려라,2594.7
같이,2595.2
들어라,2597.0
어떤,2597.3
목적이,2598.4
뭔지,2599.6
이모,2599.8
데,2600.3
목적이,2600.5
뭔지,2600.6
어떤,2601.1
정보가,2601.7
필요한지를,2602.0
알아,2602.6
한번,2602.9
그린,2603.8
모델의,2604.4
만족하지말고,2605.1
계속,2605.7
그러라,2606.7
한번,2607.1
그런,2609.1
게,2609.4
완벽하지,2609.5
않기,2609.9
때문에,2610.1
또,2610.4
고치고,2611.0
해라,2611.5
이,2612.4
것을,2613.1
무엇이라고,2613.4
하냐,2613.8
리팩토링이란,2614.0
팩토리,2615.5
팩토리,2616.7
영어로,2618.6
배터리,2620.5
공장,2621.7
공장,2622.4
말을,2624.4
다시,2624.7
한다,2624.9
뜻인데,2625.1
나중에,2625.9
이제,2632.0
코드에서도,2632.1
미팩토리,2632.9
라는,2633.4
용어가,2633.8
사용이,2634.0
되는데,2634.4
아니,2634.8
수수,2635.9
돈,2636.5
함수들을,2636.7
잘,2637.3
정리해서,2638.1
모아두고,2638.4
그거를,2639.7
나중에,2640.3
모두가,2640.7
시켜서,2641.1
또,2641.5
나중에,2641.8
쓸,2642.0
수,2642.3
있도록,2642.4
한,2642.6
거,2642.8
요게,2642.9
이제,2643.4
리팩토링이,2643.5
거지,2644.8
여기,2645.1
모델에서,2646.3
또,2646.8
이게,2647.6
뭐냐면,2649.5
계속,2650.0
또,2651.1
거치고,2651.8
거치고,2652.2
거치고,2652.2
해서,2652.6
완성도를,2653.2
높여라,2654.6
그런,2655.0
얘기,2655.9
좀,2656.1
뭐게,2659.4
그래서,2660.2
해,2661.2
보기도,2661.7
하고,2661.9
나면,2662.2
디자인패턴을,2663.4
잘,2664.3
숙지하고,2664.8
이거를,2665.1
이용해라,2666.9
디자인페스타,2667.5
중요한,2668.3
내용인데,2670.0
디자인패턴,2670.4
만,2671.5
가지고,2672.0
1학기,2672.3
수업을,2672.7
61번지,2673.0
차폐선을,2677.0
일주일,2677.7
일주일,2680.3
동안,2680.5
해,2680.9
봤는데,2681.0
좀,2681.3
뭐야,2683.4
이해,2684.2
하는,2684.9
게,2685.2
좀,2685.4
어려울,2685.6
수,2685.9
있어,2685.9
왜냐하면,2686.1
개발,2686.4
경력이,2687.1
많이,2687.6
없으면,2688.8
좀,2689.1
어려운,2689.8
게,2690.2
있어,2690.3
갖고,2690.5
그,2690.6
이후는,2691.2
디자인패턴을,2691.7
더,2692.8
이상,2693.1
수업,2693.3
내용이,2695.1
안,2695.5
나는데,2695.6
나중에,2696.2
좀,2696.8
관심이,2697.4
있으시면,2698.3
디자인패턴,2698.7
이라는,2699.6
책도,2700.0
있고,2701.5
인터넷,2701.7
찾아도,2702.2
많이,2702.7
종료됨,2703.0
글들이,2703.6
그거를,2703.9
보시고,2704.8
자,2707.5
그러면,2710.8
이제,2712.0
점점,2712.4
모델링,2713.7
모델링은,2714.4
뒤에,2716.3
하고,2716.5
모델링을,2716.7
먼저,2718.0
하면,2718.3
이거보다,2718.5
클래스타이,2720.1
그리는,2720.7
그림,2721.0
모델링은,2721.3
시간의,2723.7
개념이,2724.5
계획되지,2725.1
않은,2726.4
모델이,2726.4
시간의,2726.9
개념이,2727.5
계획되지,2727.9
않은,2728.5
거,2728.6
프리스타일,2728.9
그림이,2730.1
대표적이고,2730.3
어떤녀석이,2730.9
나는야,2732.5
매니저,2733.0
보였어,2734.1
클래스,2734.5
속성,2735.3
오퍼레이션,2736.2
첫,2736.8
번째,2738.3
두,2738.6
번째,2739.5
속성탭,2739.8
언제,2740.4
업그레이드,2740.5
이렇게,2740.7
쓴,2741.5
것이,2742.4
기본이고,2742.7
지속성과,2743.2
오퍼레이션이,2744.6
내가,2745.2
맞는,2745.3
게,2745.5
없다,2745.7
그러면,2745.9
클래스,2746.3
이름만,2746.6
내,2747.4
맥박수,2747.5
하나만,2748.7
있어도,2749.0
돼요,2749.1
사무소,2749.3
화사하니,2752.4
누구한테,2753.4
맞는다고,2753.9
부모가,2754.4
맞는다,2756.9
슈퍼클래스의,2757.2
화살이,2758.2
그렇게,2758.9
많지,2761.6
않아요,2762.8
어플리케이션은,2763.0
강한결합,2765.7
약한결합,2766.7
마름모를,2767.5
편히,2768.6
되고요,2768.9
흰색,2769.4
검정색,2770.1
그다음에,2770.3
여민관,2772.0
지금,2773.1
이제,2774.5
3분,2774.7
있고,2775.6
성분이,2776.0
정상,2776.7
있는데,2777.3
문자,2777.7
페이스,2781.6
얘기하는,2781.9
거고,2782.4
이쪽에,2782.7
오른쪽에,2785.7
이렇게,2788.1
돼,2788.6
있죠,2788.7
다중으로,2788.9
사진도,2791.2
가,2792.5
뭐냐,2792.5
만약에,2792.9
두,2794.1
개,2795.0
클래스가,2795.1
1대,2795.6
1의,2796.1
겁니다,2796.3
하면은,2796.7
n,2797.2
과,2797.9
m,2798.1
1대,2798.2
가자,2799.6
그러면,2802.1
다,2802.8
되는,2804.4
되는,2806.2
클래스에는,2806.7
별일,2807.5
없습니다,2808.5
15대,2808.9
보면,2812.2
위에,2812.5
있는,2814.9
그,2815.0
별이,2815.1
급여를,2815.5
싶습니다,2816.4
내가,2816.8
만약에,2820.3
여러,2826.3
개의,2829.3
클래스를,2829.5
갖고,2830.1
가질,2830.6
수,2831.1
있다,2831.2
어떤,2831.4
클래스를,2831.9
가지고,2833.3
있다,2833.5
하면은,2833.7
그,2834.0
클래스가,2834.7
별일,2835.4
없습니다,2836.3
여기,2836.6
이제,2841.0
일,2841.1
텐데,2841.3
클래스를,2841.4
오퍼레이션,2844.5
뭐가,2846.2
빠졌을까요,2847.3
연관,2847.8
3분,2854.7
간,2856.5
게,2859.5
나타내는,2859.7
인벤토리,2861.4
하고,2862.9
비디오,2863.2
키즈에,2863.7
가는,2866.0
길,2866.3
다음에,2866.5
커스텀,2869.4
하고,2870.6
렌탈하고,2871.0
클래스의,2871.9
관계는,2872.3
렌트에,2872.7
이게,2873.6
여기,2875.4
여기,2875.7
봤더니,2879.2
부모에게,2879.7
호텔,2881.6
맞았네요,2881.9
클래스,2882.3
다,2886.3
정도가,2886.8
있네요,2887.1
일대다관계,2887.4
비디오,2888.6
스토어,2890.6
시스템은,2891.1
열어,2891.7
열어,2892.0
고객들을,2892.5
가질,2893.6
수,2893.9
있잖아,2894.0
일대다관계,2894.4
요,2895.7
고객은,2896.1
여러,2897.8
개,2898.2
렌탈,2898.3
정보를,2899.0
찾을,2899.5
수,2899.7
있어요,2899.8
기도를,2900.0
많이,2900.8
빌려,2901.0
가면,2901.3
여러,2901.6
개,2901.9
나오나요,2902.0
이것도,2902.3
일대다,2903.2
이런,2903.8
가게고,2905.2
비디오,2905.6
스토어,2906.1
시스템은,2906.4
인벤토리가,2906.9
각각,2907.5
1대,2908.5
1의,2908.9
관계가,2909.1
있네요,2909.4
무조건,2909.7
하나,2911.4
인벤토리가,2911.6
있고,2912.2
인벤토리,2912.6
안에는,2914.2
여러,2914.6
개의,2915.0
비디오를,2915.2
가지고,2915.9
올까요,2916.2
고객은,2919.7
이름과,2921.5
주소,2922.3
그다음에,2922.7
오퍼레이션은,2923.6
다음에,2926.2
또,2930.5
뭐가,2931.3
있나,2931.5
비디오는,2931.6
속성이,2932.6
타이틀,2933.2
사진은,2933.9
요금,2935.6
전기,2936.0
요금,2936.2
카테고리는,2936.3
액션,2937.3
멜로,2938.1
그런,2938.7
속상하고,2939.9
오퍼레이션을,2940.4
가지고,2942.6
이것도,2942.8
마찬가지로,2945.2
렌탈이란,2946.3
클래스에는,2947.8
여러개,2948.4
비디오가,2949.8
렌탈,2950.3
되고,2951.7
막,2951.9
여러가지,2952.2
날짜에,2953.1
따라서,2953.5
한다고,2953.8
하니까,2956.4
여러,2956.8
개의,2957.4
욕,2957.6
s,2960.2
클래스,2960.4
다이어그램,2960.8
예제,2961.1
요것만,2961.4
보고도,2962.4
어떻게,2962.9
클래스가,2964.0
어떤,2965.8
구성,2966.1
이구나,2966.4
이렇게,2966.6
할,2967.2
수가,2967.4
있어,2967.6
자,2967.9
여기서,2974.2
이제,2974.5
세,2974.6
번,2975.1
하게,2975.3
들어가게,2975.5
세세하게,2976.1
3칸으로,2977.8
만들어야겠다,2980.0
메뉴는,2980.5
클래스,2981.0
공간에는,2981.5
아린,2982.2
오퍼레이션이,2983.2
다,2983.7
추상클래스는,2983.8
이탤릭체로,2985.3
한다,2986.2
폴리곤이란,2986.6
여름에는,2990.2
익스프레스입니다,2990.7
확실하게,2992.2
해,2994.8
주고,2994.9
해서,2995.1
밑에,2995.2
이렇게,2995.7
플레이스를,2996.4
써서,2997.0
라고,2997.3
확인사살까지,2998.9
경우도,3000.0
있고,3001.1
그냥,3001.3
차만,3001.6
있으면,3002.7
돼요,3002.8
여기,3006.3
보면은,3006.8
유니티,3007.1
이렇게,3008.3
돼,3008.8
있어요,3008.9
이거는,3009.1
인터페이스,3009.8
인터페이스는,3010.5
이렇게,3012.1
고등어,3013.0
두,3013.3
개를,3013.5
연달아,3013.7
두,3014.4
번,3014.5
써서,3014.7
이게,3014.9
인터페이스,3015.5
클래스입니다,3016.2
하고,3017.0
이제,3017.7
알려,3017.9
준다,3018.5
그랬으니까,3018.8
지금,3020.3
보니까,3020.9
없어요,3021.2
숙소,3025.8
게,3030.7
없네,3030.8
있고,3031.0
있고,3032.2
지금,3033.5
이름만,3036.5
있지,3036.9
뭐,3037.2
없어요,3037.4
없어요,3038.5
일반적인,3040.0
속성이,3042.2
있고,3044.2
밑에,3044.5
오퍼레이션,3045.0
있는데,3045.6
요기요를,3045.9
나오는,3048.1
건데,3051.7
어떤,3052.0
거는,3053.2
플러스,3053.4
마이너스,3053.8
샵,3054.2
플러스는,3054.8
퍼블릭이,3057.3
한,3058.0
번만,3059.6
+,3059.7
-,3060.8
+,3061.1
-,3061.3
퍼블릭,3061.6
마이너스는,3062.3
프라이빗,3063.0
모자,3066.2
프로텍티드,3066.9
책이,3067.6
없는데,3070.2
하나를,3070.6
더,3070.9
알겠습니다,3071.0
플래시가,3071.4
있어요,3073.7
슬라이스,3073.9
플래시,3074.3
이거는,3074.7
책이,3076.3
없어,3076.6
가끔,3076.8
나오는데,3078.9
슬래시,3079.3
-,3079.7
11,3079.9
딜라이브,3080.8
이거까지,3081.5
하면은,3083.8
나중에,3084.2
뭐,3085.7
어디,3086.1
뭐,3089.3
직무검사,3089.4
직무시험,3091.5
들어가는데,3092.1
그,3093.0
팀장이,3093.4
크리스탈,3094.6
그려봤어요,3097.5
어,3098.0
그래,3098.9
그러면,3099.2
거기,3099.4
클래스,3100.2
다이어그램,3100.6
오퍼레이션에,3100.7
샵이,3103.1
붙으면,3104.4
그게,3104.8
무슨,3105.0
뜻이야,3105.2
오늘,3105.5
프로젝트입니다,3105.7
잘,3107.3
안,3108.1
해,3108.3
혹시,3108.4
플래시,3109.0
뭔지,3109.6
알아요,3109.9
그건,3110.1
안되었는데요,3111.6
했는데,3112.3
어떤,3112.8
드라이버,3113.0
입니다,3114.1
유도된,3114.7
나는,3116.6
뜻이에요,3116.9
어떤,3117.2
위에,3119.0
값이,3121.6
의미있는,3122.4
값을,3124.2
가지고,3124.5
유도시키는,3124.8
것을,3125.4
예를,3126.2
들면,3129.6
뭐,3129.8
만약에,3130.1
위에,3132.3
값이,3133.0
위에,3133.4
만약에,3134.2
샐러리,3134.7
야구,3137.7
프로,3137.9
모트라인,3138.8
있으면,3139.3
그,3139.7
두,3139.9
가지를,3140.0
다,3140.4
시켜서,3140.8
만들어냈을,3141.3
계산식이,3142.8
나만,3143.3
그런,3143.5
게,3145.3
있는데,3145.4
그거,3145.7
그게,3146.1
이미,3146.6
있는,3147.5
거,3147.7
가지고,3147.9
유도,3148.3
시켜서,3149.0
만들었다,3149.3
딜라이브,3149.7
들으라고,3150.9
한데,3151.4
그거까지,3151.7
얘기하면서,3153.4
합격이요,3154.1
그거까지,3155.0
정확히,3155.6
알고,3156.0
있습니다,3156.2
잘,3156.5
모르겠네,3158.0
그거는,3158.4
실제,3158.7
구현을,3159.0
해보지,3159.4
않은,3159.8
모른다고,3160.1
일반적이,3161.0
됐으면,3165.7
합니다,3166.3
이런,3166.6
것까지,3167.3
너무,3167.5
복잡해,3168.2
두,3169.0
개,3169.1
쓴다,3169.5
빼고,3169.9
이,3170.3
정도까지만,3171.4
해도,3172.0
아,3172.4
이게,3173.0
무슨,3173.4
클래스,3173.6
무슨,3174.2
기능을,3174.8
하고,3175.1
어떤,3175.3
속성,3175.8
있구나라는,3176.1
너는,3176.9
이제,3177.3
봄인가,3177.5
봐,3178.2
